step,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,lr,momentum,seed,layers,input_dim,n_runs,project,device,num_classes,save_results,dataset
19,0.9091200053691864,0.0126551735776483,0.7009600043296814,0.0079629483850838,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
20,0.9190400004386902,0.0122522763298416,0.7040600001811981,0.0076656670500561,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
21,0.9294400036334992,0.0124131513193819,0.7066999971866608,0.0073119151369803,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
22,0.9390400052070618,0.0124953770819237,0.7088700056076049,0.0066944939860918,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
23,0.9473599970340728,0.0113858844989582,0.71110999584198,0.0064667567707622,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
24,0.9551200032234192,0.0103410695059831,0.7129899978637695,0.0058045559968999,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
25,0.9606399953365324,0.0103184454153789,0.7142600059509278,0.0055091229524362,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
26,0.9655200004577636,0.0090116401458327,0.7157400071620941,0.0051643255308189,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
27,0.9701600074768066,0.0083526291684811,0.7170899868011474,0.0054316629127597,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
28,0.973279994726181,0.007368685186925,0.7180399954319,0.0055118333954073,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
29,0.9774399936199188,0.0064279355153772,0.7189100027084351,0.0053208021902115,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
30,0.9812799990177156,0.0055793861267706,0.7199000000953675,0.0053911081411672,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
31,0.9843199968338012,0.0047355685657349,0.7207300007343292,0.0052169121208689,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
32,0.9864800035953522,0.0039751192757241,0.7216600000858306,0.0053130429600271,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
33,0.9888799905776976,0.0039265175701282,0.7221199989318847,0.0053797439965399,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
34,0.9905599892139436,0.0034650302378355,0.7228500127792359,0.0051744073747945,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
35,0.991759991645813,0.0029295815960619,0.7232700049877167,0.0052107712031567,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
36,0.992880004644394,0.002541184251443,0.7237900018692016,0.0054204162835684,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
37,0.9939999938011168,0.0021540647540749,0.7242000043392182,0.0051625599207241,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
38,0.9947200000286104,0.0019332830851136,0.7245200037956238,0.0049865359811027,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
39,0.9952800095081328,0.0016951603290536,0.7249499976634979,0.0050642285860939,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
40,0.9960799872875212,0.0014945202383126,0.725249993801117,0.0051466991748095,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
41,0.99679998755455,0.0012899608967889,0.7252400040626525,0.0052341530800349,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
42,0.9971199929714204,0.0011426278596455,0.7255400121212006,0.0052864355935761,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
43,0.9978399872779846,0.0012419311941947,0.7257899940013885,0.0053251202610886,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
44,0.9979999899864196,0.0012521964163826,0.7262499928474426,0.0051863734586449,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
45,0.9983999907970428,0.0012393525655404,0.7263700008392334,0.0052663131498415,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
46,0.9987199902534484,0.0008158405675166,0.7265899956226349,0.005125705575978,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
47,0.9987999856472016,0.0007375663444579,0.7265999972820282,0.0051474140919792,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
48,0.999039989709854,0.0006974233300628,0.7266000092029572,0.0050641926800633,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
49,0.9992799878120422,0.0005600094795227,0.7268000066280365,0.0052990655714272,0.01,,42,33_33,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
0,0.1175200007855892,0.0089474901850528,0.1352299988269805,0.0188128164780041,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
1,0.1412000000476837,0.016647885151258,0.1547200009226799,0.0289252426490548,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
2,0.1540800012648105,0.0229955133350706,0.1629100009799003,0.0379790577663201,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
3,0.1737600013613701,0.0250281139835979,0.1806599974632263,0.0269193673123093,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
4,0.2008800014853477,0.0300238880132037,0.1978699997067451,0.031284436345731,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
5,0.2212799981236458,0.0307395761214316,0.2078099980950355,0.0248169856803111,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
6,0.2395200014114379,0.0264247165772,0.2322999984025955,0.0257120935055677,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
7,0.2597599998116493,0.0249852442760412,0.2376500010490417,0.0288400853096866,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
8,0.2730400010943413,0.0269827778779216,0.2504900023341179,0.0300981884102739,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
9,0.2819999992847443,0.0310029687846743,0.2544100001454353,0.0304153363403107,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
10,0.294319999217987,0.032299496080797,0.2654100030660629,0.0361229688641137,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
11,0.3113600015640259,0.035622553733408,0.2727399989962578,0.0317077012775213,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
12,0.3219200044870376,0.0388707816867143,0.2824699983000755,0.0371833282752809,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
13,0.3344800025224685,0.0462846155658565,0.2872699990868568,0.0370706929144544,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
14,0.3533600032329559,0.0536322875283854,0.3046000003814697,0.0407222300973824,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
15,0.375040003657341,0.0578282174252084,0.3168099969625473,0.0472898794846295,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
16,0.397120001912117,0.0631515759199592,0.3311300054192543,0.048500806886516,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
17,0.4225600033998489,0.0633434315288472,0.3436000049114227,0.0439494230463942,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
18,0.4377600014209747,0.0707760837599002,0.3524899989366531,0.0485414111998776,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
19,0.4536800026893616,0.0797760550640641,0.3594499975442886,0.0477146404324281,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
20,0.46632000207901,0.08322034490265,0.3719499975442886,0.0510802772633843,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
21,0.4835999995470047,0.0868368639437141,0.3784400016069412,0.0482517816682642,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
22,0.4960799992084503,0.0884225837466181,0.390870001912117,0.0530913008119391,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
23,0.5170399993658066,0.0932945730146944,0.39685999751091,0.0534625319900458,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
24,0.5283200055360794,0.0996282436302036,0.4014499992132186,0.0555829318493777,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
25,0.5285600036382675,0.0894770939123352,0.4083100020885467,0.0520254247087383,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
26,0.5429600000381469,0.0897413555424374,0.403030002117157,0.0478465671798582,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
27,0.5512000054121018,0.0951731096591518,0.4248199969530105,0.0610190274076747,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
28,0.5683999925851821,0.1023069841196242,0.4175500005483627,0.0591822183960689,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
29,0.5803199946880341,0.1082847795856846,0.4349400013685226,0.0669187736713392,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
30,0.5971999943256379,0.1088601233849511,0.4331800013780594,0.0612072081214668,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
31,0.6117599934339524,0.1160193317646123,0.4450600057840347,0.0691639404678068,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
32,0.6227200001478195,0.1092345566747971,0.4409100025892257,0.0604120940780196,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
33,0.6380000144243241,0.1103276601166329,0.4561199963092804,0.0641428407224684,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
34,0.6461599946022034,0.0979547944261914,0.4604900032281875,0.0539930084296407,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
35,0.6752000093460083,0.0989732847382996,0.472979998588562,0.0647661764366504,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
36,0.6715999960899353,0.1064308403314166,0.4706699877977371,0.0525019779141272,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
37,0.6926399946212769,0.1024948204738303,0.4817200034856796,0.0642252029433152,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
38,0.7099999964237214,0.0977043687313014,0.4895400017499923,0.0527944961069429,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
39,0.7212000012397766,0.1051202737665617,0.4903899937868118,0.0615515944432518,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
40,0.726800000667572,0.113283651198691,0.4960200041532516,0.0525174208618064,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
41,0.7425600051879883,0.1031148831672424,0.4998300075531006,0.0601657466270922,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
42,0.738560003042221,0.1150041636283876,0.5015000015497207,0.0492282612931417,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
43,0.760640001296997,0.0964335560063975,0.508189994096756,0.0537144208238275,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
44,0.7591200053691864,0.1122519652187159,0.4889799922704697,0.0749832369468672,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
45,0.7560800075531006,0.1140006696644849,0.5177700042724609,0.0505099009544722,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
46,0.8009599924087525,0.0945570205809868,0.5179699957370758,0.0462240651750862,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
47,0.8067199945449829,0.0955470699132449,0.5101799994707108,0.0677369742085187,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
48,0.8051200091838837,0.1208170569577997,0.5209399968385696,0.049516926083036,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
49,0.8101599991321564,0.1172108102391928,0.523010003566742,0.0490738163423347,0.01,,42,5_5,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
0,0.1613599985837936,0.0203554006771837,0.226979997754097,0.0385055280754823,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
1,0.2976800009608268,0.03858364811487,0.3222799986600876,0.0315200204562334,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
2,0.4128800004720688,0.0341993228586892,0.3951499938964843,0.0345952414473812,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
3,0.5024800062179565,0.0312111820360134,0.4609299957752227,0.048814951347825,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
4,0.5833599954843521,0.0389507137742695,0.5196600049734116,0.0567695375583791,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
5,0.6495999991893768,0.0374687027256762,0.5656799972057343,0.0514284168803144,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
6,0.6951200127601623,0.0294362052615019,0.5958700060844422,0.0453270289638953,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
7,0.727920001745224,0.0280444155016318,0.6153000056743622,0.0401377041840836,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
8,0.7544799983501435,0.0251114690014479,0.631770008802414,0.0357178700830364,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
9,0.7743200063705444,0.0207335863436018,0.6455900013446808,0.0332518459707231,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
10,0.7951199948787689,0.0202589700648001,0.6574599981307984,0.0311649543635102,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
11,0.815200001001358,0.019266547801747,0.6671399950981141,0.0288853959406143,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
12,0.8327999949455261,0.0210902846184179,0.6758799970149993,0.0274282614614391,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
13,0.8490399897098542,0.0185491278998555,0.6838199913501739,0.0254344951479454,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
14,0.8624000012874603,0.0176979097280874,0.6908800005912781,0.0234445667687516,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
15,0.8769600033760071,0.0171498777191014,0.6970699965953827,0.0217788423682469,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
16,0.8903199911117554,0.0145523052601722,0.702510005235672,0.0189820696271948,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
17,0.9012800097465516,0.0111093533957031,0.7070300042629242,0.0170905775673827,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
18,0.9116000056266784,0.010171332388806,0.7112900018692017,0.0156925035522648,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
19,0.9228800117969512,0.0107343176629902,0.7147800028324127,0.0144577913429129,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
20,0.931360000371933,0.0104478876909304,0.7178000032901763,0.0140083664168338,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
21,0.940400004386902,0.0104812149285829,0.7205799996852875,0.0124081297661114,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
22,0.9471200048923492,0.0091385836086169,0.7230900049209594,0.0114449569322304,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
23,0.9541599988937378,0.0087126527972586,0.7254000008106232,0.0107449436159957,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
24,0.961920005083084,0.0083767299579488,0.7274700045585633,0.0097804889875054,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
25,0.9672799944877624,0.0074313895668589,0.7293099999427796,0.0091303226817298,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
26,0.9724799990653992,0.005567900556573,0.7309599995613099,0.0084418199292012,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
27,0.9767199993133544,0.0045318497404463,0.7323000013828278,0.0079821026690102,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
28,0.9812000095844268,0.0033988156230824,0.7332799971103668,0.0072520114271465,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
29,0.9839999914169312,0.0035236345912383,0.7341800034046173,0.0068451139841127,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
30,0.9867200016975404,0.003545361046783,0.7350599944591523,0.0064408340365262,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
31,0.9890399992465972,0.0032407362177414,0.7357800006866455,0.0062343906957024,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
32,0.990479987859726,0.0032089755756156,0.7364800095558166,0.0060621482456541,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
33,0.9922399997711182,0.0027724334934983,0.7368799984455109,0.0058054744286088,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
34,0.9936800062656402,0.0028944097870944,0.7375100016593933,0.0056775766512216,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
35,0.9947200000286104,0.0024579713877826,0.7377300024032593,0.0057751284911746,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
36,0.9953599989414216,0.0021703568477692,0.7381900072097778,0.0055683865699995,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
37,0.9960800051689148,0.0019742355660384,0.7385300040245056,0.0054772417802743,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
38,0.9963200032711028,0.0019661088489958,0.7390699982643127,0.0053706839331182,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
39,0.9968800008296966,0.0016179010301389,0.7394300103187561,0.0052780739017421,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
40,0.9974400043487548,0.0015919727021891,0.739680004119873,0.0050491176747178,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
41,0.9978399991989136,0.0014772817445642,0.7400600016117096,0.0048458710180142,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
42,0.9983199894428252,0.0010998120713442,0.7401899933815003,0.0048835440207827,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
43,0.9983999848365784,0.0010733085846299,0.7404799938201905,0.0045672261641988,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
44,0.998639988899231,0.0008039823082956,0.7405799984931946,0.0044058625199518,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
45,0.9987199902534484,0.0006399899722186,0.7407399952411652,0.0043481421420848,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
46,0.9988799929618836,0.0006399869918823,0.7408500015735626,0.0041398698628335,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
47,0.9988799929618836,0.0006399869918823,0.7408200025558471,0.0043947263755169,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
48,0.999039989709854,0.000598660979005,0.7407700061798096,0.0041501952928016,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
49,0.9993599891662598,0.0003200054168701,0.7407900035381317,0.0041268486593192,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
